date,META,days_since_last_high,DGS1MO,DGS2,DGS10,T10Y2Y,BAMLC0A1CAAA,VIXCLS,DTWEXBGS,DEXJPUS,VIXCLS_cat,day_of_week_cat,T10Y2Y_binary
2019-07-03,197.1999969482422,236.0,2.25,1.77,1.96,0.19,0.61,12.57,114.8145,107.84,low_vol,2,0
2019-07-05,196.39999389648438,237.0,2.26,1.87,2.04,0.17,0.61,13.28,115.1143,108.55,low_vol,4,0
2019-07-08,195.75999450683594,238.0,2.23,1.88,2.05,0.17,0.61,13.96,115.0263,108.72,low_vol,0,0
2019-07-09,199.2100067138672,239.0,2.22,1.92,2.07,0.15,0.63,14.09,115.1026,108.78,low_vol,1,0
2019-07-10,202.72999572753906,240.0,2.18,1.82,2.07,0.25,0.62,13.03,115.0897,108.44,low_vol,2,1
2019-07-11,201.22999572753906,241.0,2.17,1.85,2.13,0.28,0.62,12.93,114.8375,108.29,low_vol,3,1
2019-07-12,204.8699951171875,242.0,2.16,1.84,2.12,0.28,0.61,12.39,114.7696,108.0,low_vol,4,0
2019-07-15,203.91000366210938,243.0,2.17,1.83,2.09,0.26,0.61,12.68,114.6831,107.89,low_vol,0,0
2019-07-16,203.83999633789062,244.0,2.16,1.87,2.13,0.26,0.61,12.86,115.0124,108.35,low_vol,1,0
2019-07-17,201.8000030517578,245.0,2.13,1.83,2.06,0.23,0.61,13.97,114.8829,108.1,low_vol,2,0
2019-07-18,200.77999877929688,246.0,2.11,1.77,2.04,0.27,0.61,13.53,114.8751,107.74,low_vol,3,1
2019-07-19,198.36000061035156,247.0,2.11,1.8,2.05,0.25,0.6,14.45,114.8702,107.78,low_vol,4,0
2019-07-22,202.32000732421875,248.0,2.13,1.8,2.05,0.25,0.61,13.53,115.0026,107.91,low_vol,0,0
2019-07-23,202.36000061035156,249.0,2.12,1.83,2.08,0.25,0.59,12.61,115.3001,108.06,low_vol,1,0
2019-07-24,204.66000366210938,250.0,2.1,1.83,2.05,0.22,0.59,12.07,115.2441,108.08,low_vol,2,0
2019-07-25,200.7100067138672,251.0,2.16,1.86,2.08,0.22,0.59,12.74,115.2987,108.58,low_vol,3,0
2019-07-26,199.75,252.0,2.13,1.86,2.08,0.22,0.58,12.16,115.5454,108.69,low_vol,4,0
2019-07-29,195.94000244140625,253.0,2.12,1.85,2.06,0.21,0.58,12.83,115.5896,108.86,low_vol,0,0
2019-07-30,197.0399932861328,254.0,2.07,1.85,2.06,0.21,0.58,13.94,115.6222,108.66,low_vol,1,0
2019-07-31,194.22999572753906,255.0,2.01,1.89,2.02,0.13,0.59,16.12,115.4955,108.58,med_vol,2,0
2019-08-01,192.72999572753906,256.0,2.11,1.73,1.9,0.17,0.61,17.87,116.0509,108.28,med_vol,3,1
2019-08-02,189.02000427246094,257.0,2.11,1.72,1.86,0.14,0.64,17.61,116.1874,106.64,med_vol,4,0
2019-08-05,181.72999572753906,258.0,2.07,1.59,1.75,0.16,0.69,24.59,116.587,106.02,med_vol,0,1
2019-08-06,184.50999450683594,259.0,2.05,1.6,1.73,0.13,0.71,20.17,116.6921,106.45,med_vol,1,0
2019-08-07,185.14999389648438,260.0,2.02,1.59,1.71,0.12,0.72,19.49,116.8003,105.62,med_vol,2,0
2019-08-08,190.16000366210938,261.0,2.09,1.62,1.72,0.1,0.69,16.91,116.4756,106.04,med_vol,3,0
2019-08-09,187.85000610351562,262.0,2.05,1.63,1.74,0.11,0.69,17.97,116.4432,105.3,med_vol,4,1
2019-08-12,185.3699951171875,263.0,2.09,1.58,1.65,0.07,0.7,21.09,116.7567,105.38,med_vol,0,0
2019-08-13,188.4499969482422,264.0,2.05,1.66,1.68,0.02,0.69,17.52,116.7283,106.6,med_vol,1,0
2019-08-14,179.7100067138672,265.0,1.98,1.58,1.59,0.01,0.7,22.1,117.0926,105.79,med_vol,2,0
2019-08-15,182.58999633789062,266.0,2.08,1.48,1.52,0.04,0.7,21.18,117.2247,106.12,med_vol,3,1
2019-08-16,183.6999969482422,267.0,2.05,1.48,1.55,0.07,0.69,18.47,117.0796,106.34,med_vol,4,1
2019-08-19,186.1699981689453,268.0,2.06,1.53,1.6,0.07,0.68,16.88,117.39,106.5,med_vol,0,0
2019-08-20,183.80999755859375,269.0,2.05,1.5,1.55,0.05,0.67,17.5,117.3738,106.35,med_vol,1,0
2019-08-21,183.5500030517578,270.0,2.03,1.56,1.59,0.03,0.66,15.8,117.1778,106.52,med_vol,2,0
2019-08-22,182.0399932861328,271.0,2.1,1.61,1.62,0.01,0.65,16.68,117.357,106.44,med_vol,3,0
2019-08-23,177.75,272.0,2.07,1.51,1.52,0.01,0.65,19.87,117.3027,105.3,med_vol,4,0
2019-08-26,180.36000061035156,273.0,2.09,1.54,1.54,0.0,0.65,19.32,117.668,106.0,med_vol,0,0
2019-08-27,181.3000030517578,274.0,2.07,1.53,1.49,-0.04,0.65,20.31,117.7525,105.8,med_vol,1,0
2019-08-28,181.75999450683594,275.0,2.07,1.5,1.47,-0.03,0.66,19.35,117.8792,105.86,med_vol,2,1
2019-08-29,185.57000732421875,276.0,2.1,1.53,1.5,-0.03,0.66,17.88,118.0652,106.5,med_vol,3,0
2019-08-30,185.6699981689453,277.0,2.1,1.5,1.5,0.0,0.65,18.98,118.16,106.3,med_vol,4,1
2019-09-03,182.38999938964844,278.0,2.06,1.47,1.47,0.0,0.67,19.66,118.313,105.88,med_vol,1,0
2019-09-04,187.13999938964844,279.0,2.05,1.43,1.47,0.04,0.67,17.33,117.6745,106.28,med_vol,2,1
2019-09-05,190.89999389648438,280.0,2.05,1.55,1.57,0.02,0.67,16.27,117.4791,106.96,med_vol,3,0
2019-09-06,187.49000549316406,281.0,2.05,1.53,1.55,0.02,0.67,15.0,117.1305,106.8,med_vol,4,0
2019-09-09,188.75999450683594,282.0,2.04,1.58,1.63,0.05,0.67,15.27,117.0617,107.14,med_vol,0,1
2019-09-10,186.1699981689453,283.0,2.04,1.67,1.72,0.05,0.68,15.2,117.09,107.34,med_vol,1,0
2019-09-11,188.49000549316406,284.0,2.01,1.68,1.75,0.07,0.67,14.61,117.3138,107.73,low_vol,2,1
2019-09-12,187.47000122070312,285.0,1.99,1.72,1.79,0.07,0.66,14.22,116.8391,107.97,low_vol,3,0
2019-09-13,187.19000244140625,286.0,1.99,1.79,1.9,0.11,0.66,13.74,116.769,108.12,low_vol,4,1
2019-09-16,186.22000122070312,287.0,2.08,1.74,1.84,0.1,0.66,14.67,117.0261,107.94,low_vol,0,0
2019-09-17,188.0800018310547,288.0,2.1,1.72,1.81,0.09,0.66,14.44,116.9839,108.12,low_vol,1,0
2019-09-18,188.13999938964844,289.0,1.94,1.77,1.8,0.03,0.65,13.95,116.9779,108.17,low_vol,2,0
2019-09-19,190.13999938964844,290.0,2.01,1.74,1.79,0.05,0.64,14.05,117.0877,108.0,low_vol,3,1
2019-09-20,189.92999267578125,291.0,1.95,1.69,1.74,0.05,0.63,15.32,117.1835,107.95,med_vol,4,0
2019-09-23,186.82000732421875,292.0,1.94,1.68,1.72,0.04,0.64,14.91,117.3006,107.47,low_vol,0,0
2019-09-24,181.27999877929688,293.0,1.9,1.6,1.64,0.04,0.64,17.05,117.2247,107.32,med_vol,1,0
2019-09-25,182.8000030517578,294.0,1.8,1.68,1.73,0.05,0.65,15.96,117.6549,107.78,med_vol,2,1
2019-09-26,180.11000061035156,295.0,1.91,1.66,1.7,0.04,0.64,16.07,117.729,107.67,med_vol,3,0
2019-09-27,177.10000610351562,296.0,1.9,1.63,1.69,0.06,0.64,17.22,117.7246,108.05,med_vol,4,1
2019-09-30,178.0800018310547,297.0,1.91,1.63,1.68,0.05,0.65,16.24,117.9488,108.11,med_vol,0,0
2019-10-01,175.80999755859375,298.0,1.79,1.56,1.65,0.09,0.65,18.56,117.9621,107.7,med_vol,1,1
2019-10-02,174.60000610351562,299.0,1.75,1.48,1.6,0.12,0.67,20.56,117.9694,107.21,med_vol,2,1
2019-10-03,179.3800048828125,300.0,1.78,1.39,1.54,0.15,0.68,19.12,117.6628,106.76,med_vol,3,1
2019-10-04,180.4499969482422,301.0,1.73,1.4,1.52,0.12,0.67,17.04,117.5306,106.91,med_vol,4,0
2019-10-07,179.67999267578125,302.0,1.76,1.46,1.56,0.1,0.67,17.86,117.5552,107.06,med_vol,0,0
2019-10-08,177.75,303.0,1.69,1.42,1.54,0.12,0.67,20.28,117.7423,107.06,med_vol,1,1
2019-10-09,179.85000610351562,304.0,1.69,1.47,1.59,0.12,0.67,18.64,117.6854,107.43,med_vol,2,0
2019-10-10,180.02999877929688,305.0,1.74,1.53,1.67,0.14,0.66,17.57,117.282,107.91,med_vol,3,1
2019-10-11,184.19000244140625,306.0,1.76,1.63,1.76,0.13,0.64,15.58,116.8257,108.52,med_vol,4,0
2019-10-15,188.88999938964844,308.0,1.74,1.61,1.77,0.16,0.63,13.54,116.8122,108.83,low_vol,1,0
2019-10-16,189.5500030517578,309.0,1.71,1.58,1.75,0.17,0.61,13.68,116.6438,108.71,low_vol,2,1
2019-10-17,190.38999938964844,310.0,1.74,1.6,1.76,0.16,0.61,13.79,116.2631,108.51,low_vol,3,0
2019-10-18,185.85000610351562,311.0,1.75,1.58,1.76,0.18,0.6,14.25,116.1359,108.44,low_vol,4,1
2019-10-21,189.75999450683594,312.0,1.76,1.62,1.8,0.18,0.6,14.0,116.0453,108.57,low_vol,0,0
2019-10-22,182.33999633789062,313.0,1.75,1.6,1.78,0.18,0.59,14.46,115.9868,108.56,low_vol,1,0
2019-10-23,186.14999389648438,314.0,1.74,1.58,1.77,0.19,0.6,14.01,116.0601,108.64,low_vol,2,1
2019-10-24,186.3800048828125,315.0,1.75,1.58,1.77,0.19,0.59,13.71,116.1291,108.62,low_vol,3,0
2019-10-25,187.88999938964844,316.0,1.73,1.63,1.8,0.17,0.58,12.65,116.0788,108.75,low_vol,4,0
2019-10-28,189.39999389648438,317.0,1.74,1.64,1.85,0.21,0.57,13.11,116.0236,109.02,low_vol,0,1
2019-10-29,189.30999755859375,318.0,1.66,1.64,1.84,0.2,0.58,13.2,115.9811,108.83,low_vol,1,0
2019-10-30,188.25,319.0,1.61,1.61,1.78,0.17,0.6,12.33,116.1649,108.88,low_vol,2,0
2019-10-31,191.64999389648438,320.0,1.59,1.52,1.69,0.17,0.62,13.22,115.9137,108.09,low_vol,3,0
2019-11-01,193.6199951171875,321.0,1.58,1.56,1.73,0.17,0.62,12.3,115.7324,108.16,low_vol,4,0
2019-11-04,194.72000122070312,322.0,1.58,1.6,1.79,0.19,0.61,12.83,115.8637,108.56,low_vol,0,1
2019-11-05,194.32000732421875,323.0,1.56,1.63,1.86,0.23,0.6,13.1,116.1149,109.13,low_vol,1,1
2019-11-06,191.5500030517578,324.0,1.55,1.61,1.81,0.2,0.59,12.62,116.1012,108.86,low_vol,2,0
2019-11-07,190.4199981689453,325.0,1.57,1.68,1.92,0.24,0.58,12.73,116.1179,109.42,low_vol,3,1
2019-11-08,190.83999633789062,326.0,1.56,1.68,1.94,0.26,0.57,12.07,116.344,109.14,low_vol,4,1
2019-11-12,194.47000122070312,328.0,1.56,1.66,1.92,0.26,0.57,12.68,116.5843,109.09,low_vol,1,0
2019-11-13,193.19000244140625,329.0,1.56,1.63,1.88,0.25,0.58,13.0,116.8404,108.83,low_vol,2,0
2019-11-14,193.14999389648438,330.0,1.59,1.58,1.82,0.24,0.59,13.05,116.8031,108.33,low_vol,3,0
2019-11-15,195.10000610351562,331.0,1.59,1.61,1.84,0.23,0.58,12.05,116.4409,108.8,low_vol,4,0
2019-11-18,197.39999389648438,332.0,1.59,1.6,1.81,0.21,0.58,12.46,116.3634,108.61,low_vol,0,0
2019-11-19,199.32000732421875,333.0,1.58,1.6,1.79,0.19,0.58,12.86,116.5402,108.59,low_vol,1,0
2019-11-20,197.50999450683594,334.0,1.57,1.56,1.73,0.17,0.6,12.78,116.8293,108.67,low_vol,2,0
2019-11-21,197.92999267578125,335.0,1.57,1.6,1.77,0.17,0.61,13.13,116.7447,108.53,low_vol,3,0
2019-11-22,198.82000732421875,336.0,1.58,1.61,1.77,0.16,0.61,12.34,116.9148,108.67,low_vol,4,0
2019-11-25,199.7899932861328,337.0,1.6,1.61,1.76,0.15,0.6,11.87,117.0109,108.95,low_vol,0,0
2019-11-26,198.97000122070312,338.0,1.63,1.58,1.74,0.16,0.59,11.54,117.0529,109.11,low_vol,1,1
2019-11-27,202.0,339.0,1.65,1.63,1.77,0.14,0.58,11.75,117.1292,109.38,low_vol,2,0
2019-11-29,201.63999938964844,340.0,1.62,1.61,1.78,0.17,0.57,12.62,117.1218,109.47,low_vol,4,1
2019-12-02,199.6999969482422,341.0,1.6,1.61,1.83,0.22,0.59,14.91,116.9664,109.09,low_vol,0,0
2019-12-03,198.82000732421875,342.0,1.56,1.53,1.72,0.19,0.6,15.96,116.8916,108.53,med_vol,1,0
2019-12-04,198.7100067138672,343.0,1.59,1.58,1.77,0.19,0.58,14.8,116.6938,108.87,low_vol,2,0
2019-12-05,199.36000061035156,344.0,1.52,1.58,1.8,0.22,0.58,14.52,116.3857,108.69,low_vol,3,1
2019-12-06,201.0500030517578,345.0,1.52,1.61,1.84,0.23,0.57,13.62,116.5394,108.66,low_vol,4,1
2019-12-09,201.33999633789062,346.0,1.54,1.63,1.83,0.2,0.57,15.86,116.3296,108.59,med_vol,0,0
2019-12-10,200.8699951171875,347.0,1.53,1.65,1.85,0.2,0.57,15.68,116.2557,108.73,med_vol,1,0
2019-12-11,202.25999450683594,348.0,1.54,1.61,1.79,0.18,0.58,14.99,116.1492,108.67,low_vol,2,0
2019-12-12,196.75,349.0,1.57,1.66,1.9,0.24,0.55,13.94,115.8755,109.16,low_vol,3,1
2019-12-13,194.11000061035156,350.0,1.55,1.61,1.82,0.21,0.54,12.63,115.6976,109.28,low_vol,4,0
2019-12-16,197.9199981689453,351.0,1.57,1.65,1.89,0.24,0.53,12.14,115.5559,109.64,low_vol,0,1
2019-12-17,198.38999938964844,352.0,1.56,1.63,1.89,0.26,0.53,12.29,115.5561,109.52,low_vol,1,1
2019-12-18,202.5,353.0,1.56,1.63,1.92,0.29,0.52,12.58,115.6627,109.58,low_vol,2,1
2019-12-19,206.05999755859375,354.0,1.54,1.62,1.92,0.3,0.52,12.5,115.5997,109.23,low_vol,3,1
2019-12-20,206.3000030517578,355.0,1.57,1.63,1.92,0.29,0.53,12.51,115.7604,109.45,low_vol,4,0
2019-12-23,206.17999267578125,356.0,1.57,1.64,1.93,0.29,0.52,12.61,115.8066,109.39,low_vol,0,0
2019-12-26,207.7899932861328,358.0,1.59,1.64,1.9,0.26,0.52,12.65,115.6347,109.67,low_vol,3,0
2019-12-27,208.10000610351562,359.0,1.56,1.59,1.88,0.29,0.52,13.43,115.2207,109.47,low_vol,4,1
2019-12-30,204.41000366210938,360.0,1.51,1.58,1.9,0.32,0.52,14.82,114.9639,108.85,low_vol,0,1
2019-12-31,205.25,361.0,1.48,1.58,1.92,0.34,0.52,13.78,114.6697,108.67,low_vol,1,1
2020-01-02,209.77999877929688,362.0,1.53,1.58,1.88,0.3,0.53,12.47,114.9746,108.43,low_vol,3,0
2020-01-03,208.6699981689453,363.0,1.52,1.53,1.8,0.27,0.55,14.02,114.9862,107.94,low_vol,4,0
2020-01-06,212.60000610351562,364.0,1.54,1.54,1.81,0.27,0.58,13.85,114.9552,108.36,low_vol,0,0
2020-01-07,213.05999755859375,365.0,1.52,1.54,1.83,0.29,0.58,13.79,115.1467,108.53,low_vol,1,1
2020-01-08,215.22000122070312,366.0,1.5,1.58,1.87,0.29,0.57,13.45,115.1318,109.03,low_vol,2,0
2020-01-09,218.3000030517578,0.0,1.53,1.58,1.85,0.27,0.56,12.54,115.2325,109.47,low_vol,3,0
2020-01-10,218.05999755859375,1.0,1.52,1.56,1.83,0.27,0.55,12.56,115.0671,109.5,low_vol,4,0
2020-01-13,221.91000366210938,0.0,1.54,1.58,1.85,0.27,0.55,12.32,115.0337,109.93,low_vol,0,0
2020-01-14,219.05999755859375,1.0,1.53,1.58,1.82,0.24,0.56,12.39,115.0233,110.05,low_vol,1,0
2020-01-15,221.14999389648438,2.0,1.53,1.56,1.79,0.23,0.56,12.42,114.9526,109.94,low_vol,2,0
2020-01-16,221.77000427246094,3.0,1.54,1.58,1.81,0.23,0.56,12.32,114.9999,110.16,low_vol,3,0
2020-01-17,222.13999938964844,0.0,1.54,1.58,1.84,0.26,0.54,12.1,115.0642,110.16,low_vol,4,1
2020-01-21,221.44000244140625,1.0,1.52,1.53,1.78,0.25,0.54,12.85,115.1865,109.95,low_vol,1,0
2020-01-22,221.32000732421875,2.0,1.52,1.53,1.77,0.24,0.53,12.91,115.2264,109.93,low_vol,2,0
2020-01-23,219.75999450683594,3.0,1.55,1.51,1.74,0.23,0.54,12.98,115.5537,109.39,low_vol,3,0
2020-01-24,217.94000244140625,4.0,1.54,1.49,1.7,0.21,0.54,14.56,115.5545,109.31,low_vol,4,0
2020-01-27,214.8699951171875,5.0,1.53,1.44,1.61,0.17,0.57,18.23,115.7994,108.95,med_vol,0,0
2020-01-28,217.7899932861328,6.0,1.53,1.45,1.65,0.2,0.57,16.28,115.7226,109.17,med_vol,1,1
2020-01-29,223.22999572753906,0.0,1.52,1.42,1.6,0.18,0.57,16.39,115.6986,109.15,med_vol,2,0
2020-01-30,209.52999877929688,1.0,1.59,1.41,1.57,0.16,0.6,15.49,115.8065,108.75,med_vol,3,0
2020-01-31,201.91000366210938,2.0,1.56,1.33,1.51,0.18,0.61,18.84,115.7342,108.5,med_vol,4,1
2020-02-03,204.19000244140625,3.0,1.56,1.36,1.54,0.18,0.61,17.97,116.1176,108.59,med_vol,0,0
2020-02-04,209.8300018310547,4.0,1.55,1.41,1.61,0.2,0.59,16.05,115.929,109.41,med_vol,1,1
2020-02-05,210.11000061035156,5.0,1.55,1.44,1.66,0.22,0.58,15.15,116.0082,109.74,med_vol,2,1
2020-02-06,210.85000610351562,6.0,1.59,1.44,1.65,0.21,0.56,14.96,116.1508,109.89,low_vol,3,0
2020-02-07,212.3300018310547,7.0,1.57,1.41,1.59,0.18,0.56,15.47,116.5075,109.81,med_vol,4,0
2020-02-10,213.05999755859375,8.0,1.58,1.37,1.56,0.19,0.57,15.04,116.5701,109.77,med_vol,0,1
2020-02-11,207.19000244140625,9.0,1.57,1.41,1.59,0.18,0.57,15.18,116.3572,109.78,med_vol,1,0
2020-02-12,210.75999450683594,10.0,1.57,1.44,1.62,0.18,0.56,13.74,116.2777,110.0,low_vol,2,0
2020-02-13,213.13999938964844,11.0,1.59,1.44,1.61,0.17,0.56,14.15,116.398,109.81,low_vol,3,0
2020-02-14,214.17999267578125,12.0,1.6,1.42,1.59,0.17,0.56,13.68,116.42,109.77,low_vol,4,0
2020-02-18,217.8000030517578,13.0,1.61,1.41,1.55,0.14,0.56,14.83,116.6016,109.8,low_vol,1,0
2020-02-19,217.49000549316406,14.0,1.61,1.42,1.56,0.14,0.57,14.38,116.7802,111.17,low_vol,2,0
2020-02-20,214.5800018310547,15.0,1.61,1.39,1.52,0.13,0.58,15.56,117.2434,111.86,med_vol,3,0
2020-02-21,210.17999267578125,16.0,1.6,1.34,1.46,0.12,0.61,17.08,117.0456,111.74,med_vol,4,0
2020-02-24,200.72000122070312,17.0,1.6,1.26,1.38,0.12,0.65,25.03,117.401,110.56,high_vol,0,0
2020-02-25,196.77000427246094,18.0,1.59,1.2,1.33,0.13,0.66,27.85,117.2417,110.23,high_vol,1,1
2020-02-26,197.1999969482422,19.0,1.59,1.16,1.33,0.17,0.67,27.56,117.4048,110.36,high_vol,2,1
2020-02-27,189.75,20.0,1.56,1.11,1.3,0.19,0.72,39.16,117.3686,110.15,high_vol,3,1
2020-02-28,192.47000122070312,21.0,1.45,0.86,1.13,0.27,0.76,40.11,117.6573,108.12,high_vol,4,1
2020-03-02,196.44000244140625,22.0,1.41,0.84,1.1,0.26,0.76,33.42,116.8148,108.02,high_vol,0,0
2020-03-03,185.88999938964844,23.0,1.11,0.71,1.02,0.31,0.73,36.82,116.4958,107.28,high_vol,1,1
2020-03-04,191.75999450683594,24.0,1.0,0.67,1.02,0.35,0.74,31.99,116.7799,107.34,high_vol,2,1
2020-03-05,185.1699981689453,25.0,0.92,0.59,0.92,0.33,0.76,39.62,116.7913,106.56,high_vol,3,0
2020-03-06,181.08999633789062,26.0,0.79,0.49,0.74,0.25,0.89,41.94,116.7132,105.31,high_vol,4,0
2020-03-09,169.5,27.0,0.57,0.38,0.54,0.16,1.11,54.46,117.1927,102.52,high_vol,0,0
2020-03-10,178.19000244140625,28.0,0.57,0.5,0.76,0.26,1.04,47.3,117.9082,103.71,high_vol,1,1
2020-03-11,170.24000549316406,29.0,0.42,0.5,0.82,0.32,1.09,53.9,118.2564,104.81,high_vol,2,1
2020-03-12,154.47000122070312,30.0,0.41,0.5,0.88,0.38,1.26,75.47,120.4945,105.67,high_vol,3,1
2020-03-13,170.27999877929688,31.0,0.33,0.49,0.94,0.45,1.29,57.83,120.4439,107.15,high_vol,4,1
2020-03-16,146.00999450683594,32.0,0.25,0.36,0.73,0.37,1.39,82.69,120.9417,105.64,high_vol,0,0
2020-03-17,149.4199981689453,33.0,0.12,0.47,1.02,0.55,1.48,75.91,122.4875,107.41,high_vol,1,1
2020-03-18,146.9600067138672,34.0,0.04,0.54,1.18,0.64,1.62,76.45,124.1693,108.45,high_vol,2,1
2020-03-19,153.1300048828125,35.0,0.04,0.44,1.12,0.68,1.93,72.0,125.0662,110.08,high_vol,3,1
2020-03-20,149.72999572753906,36.0,0.04,0.37,0.92,0.55,2.35,66.04,124.9425,111.3,high_vol,4,0
2020-03-23,148.10000610351562,37.0,0.01,0.28,0.76,0.48,2.18,61.59,126.1342,111.36,high_vol,0,0
2020-03-24,160.97999572753906,38.0,0.01,0.38,0.84,0.46,1.84,61.67,125.5092,111.44,high_vol,1,0
2020-03-25,156.2100067138672,39.0,0.0,0.34,0.88,0.54,1.58,63.95,124.7995,111.43,high_vol,2,1
2020-03-26,163.33999633789062,40.0,0.01,0.3,0.83,0.53,1.5,61.0,122.4384,109.45,high_vol,3,0
2020-03-27,156.7899932861328,41.0,0.01,0.25,0.72,0.47,1.4,65.54,122.4097,108.16,high_vol,4,0
2020-03-30,165.9499969482422,42.0,0.04,0.23,0.7,0.47,1.32,57.08,123.2997,108.06,high_vol,0,0
2020-03-31,166.8000030517578,43.0,0.05,0.23,0.7,0.47,1.26,53.54,122.5394,107.53,high_vol,1,0
2020-04-01,159.60000610351562,44.0,0.03,0.23,0.62,0.39,1.35,57.06,123.8033,107.05,high_vol,2,0
2020-04-02,158.19000244140625,45.0,0.09,0.23,0.63,0.4,1.32,50.91,123.5994,107.85,high_vol,3,1
2020-04-03,154.17999267578125,46.0,0.09,0.23,0.62,0.39,1.37,46.8,124.4237,108.53,high_vol,4,0
2020-04-06,165.5500030517578,47.0,0.09,0.27,0.67,0.4,1.32,45.24,124.1692,109.11,high_vol,0,1
2020-04-07,168.8300018310547,48.0,0.1,0.28,0.75,0.47,1.25,46.7,123.1038,108.97,high_vol,1,1
2020-04-08,174.27999877929688,49.0,0.14,0.27,0.77,0.5,1.19,43.35,123.2299,108.7,high_vol,2,1
2020-04-09,175.19000244140625,50.0,0.2,0.23,0.73,0.5,1.08,41.67,122.4834,108.38,high_vol,3,0
2020-04-13,174.7899932861328,51.0,0.17,0.25,0.76,0.51,1.03,41.17,122.5282,107.59,high_vol,0,0
2020-04-14,178.1699981689453,52.0,0.17,0.23,0.76,0.53,1.0,37.76,122.1204,107.08,high_vol,1,1
2020-04-15,176.97000122070312,53.0,0.14,0.2,0.63,0.43,1.07,40.84,123.084,107.42,high_vol,2,0
2020-04-16,176.25,54.0,0.14,0.2,0.61,0.41,1.06,40.11,123.4698,107.72,high_vol,3,0
2020-04-17,179.24000549316406,55.0,0.12,0.2,0.65,0.45,1.02,38.15,122.8791,107.52,high_vol,4,1
2020-04-20,178.24000549316406,56.0,0.1,0.2,0.63,0.43,1.04,43.83,123.1121,107.69,high_vol,0,0
2020-04-21,170.8000030517578,57.0,0.08,0.2,0.58,0.38,1.08,45.41,123.9207,107.69,high_vol,1,0
2020-04-22,182.27999877929688,58.0,0.09,0.22,0.63,0.41,1.06,41.98,123.9354,107.81,high_vol,2,1
2020-04-23,185.1300048828125,59.0,0.09,0.22,0.61,0.39,1.03,41.38,123.7645,107.65,high_vol,3,0
2020-04-24,190.07000732421875,60.0,0.1,0.22,0.6,0.38,1.05,35.93,124.172,107.44,high_vol,4,0
2020-04-27,187.5,61.0,0.09,0.24,0.67,0.43,1.04,33.29,123.8954,107.22,high_vol,0,1
2020-04-28,182.91000366210938,62.0,0.08,0.2,0.62,0.42,1.05,33.57,123.3794,106.83,high_vol,1,0
2020-04-29,194.19000244140625,63.0,0.1,0.2,0.63,0.43,1.04,31.23,122.7877,106.67,high_vol,2,1
2020-04-30,204.7100067138672,64.0,0.1,0.2,0.64,0.44,1.05,34.15,122.3375,106.94,high_vol,3,1
2020-05-01,202.27000427246094,65.0,0.1,0.2,0.64,0.44,1.05,37.19,123.1615,106.76,high_vol,4,0
2020-05-04,205.25999450683594,66.0,0.1,0.19,0.64,0.45,1.04,35.97,123.2224,106.82,high_vol,0,1
2020-05-05,207.07000732421875,67.0,0.09,0.19,0.66,0.47,1.03,33.61,122.8117,106.52,high_vol,1,1
2020-05-06,208.47000122070312,68.0,0.08,0.17,0.72,0.55,1.04,34.12,123.6188,106.07,high_vol,2,1
2020-05-07,211.25999450683594,69.0,0.1,0.13,0.63,0.5,1.08,31.44,123.1339,106.36,high_vol,3,0
2020-05-08,212.35000610351562,70.0,0.1,0.16,0.69,0.53,1.08,27.98,122.5465,106.5,high_vol,4,1
2020-05-11,213.17999267578125,71.0,0.09,0.17,0.73,0.56,1.1,27.57,123.2423,107.7,high_vol,0,1
2020-05-12,210.10000610351562,72.0,0.1,0.17,0.69,0.52,1.1,33.04,123.0694,107.33,high_vol,1,0
2020-05-13,205.10000610351562,73.0,0.1,0.16,0.64,0.48,1.08,35.28,123.5512,106.92,high_vol,2,0
2020-05-14,206.80999755859375,74.0,0.09,0.16,0.63,0.47,1.1,32.61,123.6524,107.09,high_vol,3,0
2020-05-15,210.8800048828125,75.0,0.09,0.16,0.64,0.48,1.07,31.89,123.608,107.27,high_vol,4,1
2020-05-18,213.19000244140625,76.0,0.1,0.18,0.73,0.55,1.0,29.3,122.8055,107.25,high_vol,0,1
2020-05-19,216.8800048828125,77.0,0.09,0.17,0.7,0.53,0.94,30.53,122.5744,107.89,high_vol,1,0
2020-05-20,229.97000122070312,0.0,0.08,0.16,0.68,0.52,0.89,27.99,122.1093,107.46,high_vol,2,0
2020-05-21,231.38999938964844,0.0,0.09,0.17,0.68,0.51,0.9,29.53,122.099,107.69,high_vol,3,0
2020-05-22,234.91000366210938,0.0,0.09,0.17,0.66,0.49,0.9,28.16,122.3278,107.5,high_vol,4,0
2020-05-26,232.1999969482422,1.0,0.1,0.18,0.69,0.51,0.86,28.01,121.3933,107.64,high_vol,1,0
2020-05-27,229.13999938964844,2.0,0.11,0.19,0.68,0.49,0.88,27.62,121.5741,107.79,high_vol,2,0
2020-05-28,225.4600067138672,3.0,0.14,0.17,0.7,0.53,0.87,28.59,121.0207,107.67,high_vol,3,1
2020-05-29,225.08999633789062,4.0,0.13,0.16,0.65,0.49,0.87,27.51,120.953,107.77,high_vol,4,0
2020-06-01,231.91000366210938,5.0,0.12,0.14,0.66,0.52,0.79,28.23,120.2753,107.56,high_vol,0,0
2020-06-02,232.72000122070312,6.0,0.12,0.17,0.68,0.51,0.79,26.84,119.692,108.6,high_vol,1,0
